business_id,categories,city,full_address,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type
eXSkr4GNwFkKJF0gNnqO7Q,"Specialty Schools,Shopping,Cooking Schools,Home & Garden,Kitchen & Bath,Education",Scottsdale,"7135 E Camelback Rd
Scottsdale, AZ 85251",33.5019817,-111.9276185,Sur La Table,,True,11,4.0,AZ,business
4Z4_92Lr5E58c9-3L3idhw,"Musical Instruments & Teachers,Shopping",Phoenix,"3309 N 3rd St
Phoenix, AZ 85012",33.511391,-112.069119,Ziggie's Music,,True,5,4.0,AZ,business
U9J3XvKuMVfm17SKOjZncw,,Mesa,"Mesa, AZ 85201",33.4329528,-111.8449346,A & J Graphics and Promotions,,True,3,5.0,AZ,business
GNZuoHxehd_3Kej7eXj8iQ,"Chinese,Restaurants",Phoenix,"6544 W Thomas Rd
Ste 38
Phoenix, AZ 85033",33.481157,-112.202073,Good China Restaurant,,True,17,4.0,AZ,business
IfVtLuSVr9hStyGoL1UXDA,"Burgers,Fast Food,Restaurants",Scottsdale,"9251 E Shea Blvd
Scottsdale, AZ 85260",33.581867,-111.881625,McDonald's,,True,5,3.5,AZ,business
1FhaKoigneVhlKFQll_ZGA,"Auto Repair,Automotive",Scottsdale,"7333 E Butherus Dr
#B-100
Scottsdale, AZ 85260",33.6223654,-111.9216835,Scottsdale Airport Autocare,,True,5,4.0,AZ,business
8Gh4a0-MCLPRKbIn5BmYBg,"Food,Grocery",Gilbert,"3261 E Pecos Road
Gilbert, AZ 85297",33.292387,-111.71967,Fry's Food Stores of Arizona,,True,3,4.0,AZ,business
aZe5C9ngr8IldvdJZxPpnw,"Videos & Video Game Rental,Books, Mags, Music & Video,Shopping",Phoenix,"1831 E Camelback Road Suite B1
Phoenix, AZ 85016",33.508818,-112.042839,Blockbuster Video,,True,5,2.5,AZ,business
RZuB9AOCNB7IzC2BGn7jRw,"Hair Salons,Beauty & Spas",Phoenix,"4415 E Indian School Rd
Phoenix, AZ 85018",33.49471,-111.9862494,Carsten Salons,,True,3,3.0,AZ,business
Dj3i6a_vboALYTRKTmBABQ,"Pet Services,Pet Stores,Pets",Phoenix,"1805 E McDowell Rd
Phoenix, AZ 85006",33.4657642,-112.0431543,Ryan's Pet Supplies,,True,43,4.5,AZ,business
M8mAGkCa0HWAdq3p8xW3CQ,"Movers,Home Services",Scottsdale,"14362 N Frank Lloyd Wright Blvd
Scottsdale, AZ 85260",33.617314,-111.871809,Pods,,True,3,1.0,AZ,business
r95XZzXPOe83NfjBZZSJDQ,"Barbers,Beauty & Spas",Phoenix,"4550 E Cactus Rd
Ste 322
Phoenix, AZ 85032",33.5990432,-111.9812072,5th Generation Barbers,,True,5,4.0,AZ,business
EkJSw_x0XVo5ZTtFacRYiw,"Sporting Goods,Fashion,Shopping,Sports Wear",Scottsdale,"6941 N Hayden Rd
Ste B-4
Scottsdale, AZ 85250",33.5373972,-111.9085377,Sole Sports Running Zone,,True,12,5.0,AZ,business
BD9zrMRx_gH05OhJ-NcjMw,"Marketing,Professional Services",Peoria,"27295 N 83rd Dr
Peoria, AZ 85383",33.731903,-112.238411,Creative Resources,,True,7,5.0,AZ,business
KvBlmS1_tUbhA5zG1_B2ng,"Chicken Wings,Restaurants",Phoenix,"1610 N 75th Ave
Phoenix, AZ 85035",33.466626,-112.220837,Wingstop,,True,5,3.5,AZ,business
EkEVcw05l-6XgPzna33utQ,"Veterinarians,Pets",Chandler,"1020 E Pecos Rd
Ste 1
Chandler, AZ 85225",33.2917881,-111.8236287,McQueen Veterinary Clinic,,True,4,4.0,AZ,business
jQ2xFPU8NMUleQhzJKXAbw,"Pizza,Restaurants",Queen Creek,"1745 W Hunt Hwy
Queen Creek, AZ 85243",33.1793439,-111.5843683,Hungry Howie's Pizza,,True,5,2.0,AZ,business
MqnlCLq3b34Lq1Y7j7NY_Q,"Vietnamese,Restaurants",Phoenix,"7828 N 19th Ave
Ste G
Phoenix, AZ 85021",33.5520136,-112.0999471,Phuong Dong,,True,21,4.0,AZ,business
I5A9KMT13D2JbrirJC4IXA,"Active Life,Gyms,Trainers,Fitness & Instruction",Scottsdale,"8642 E Shea Boulevard
Scottsdale, AZ 85260",33.5822296,-111.8925166,Bally Total Fitness,,False,3,1.5,AZ,business
4tEJBFFpMczW9cQpVN0c8g,"Department Stores,Fashion,Shopping",Gilbert,"2739 S Market St
Gilbert, AZ 85296",33.3003757,-111.741328,Marshalls Store,,True,6,3.5,AZ,business
onINlWKNZX3kdQgt4OvP2g,"Landscaping,Home Services",Chandler,"Chandler, AZ 85225",33.3029861812,-111.823997498,Urias Landscaping,,True,8,4.5,AZ,business
Kp-L_ftcZzOk6nt6HTMWdw,"Doctors,Health & Medical,Internal Medicine",Glendale,"5620 W Thunderbird Rd Ste F1
Glendale, AZ 85306",33.611712,-112.180165,Thunderbird Internal Medicine,,True,4,2.0,AZ,business
38iSJK9_XEMuz_3JBu_k3g,"Fast Food,Restaurants",Mesa,"1950 W Baseline Rd
Mesa, AZ 85202",33.3787777,-111.8762985,KFC,,True,3,2.5,AZ,business
xjnM4aSm9UI5SpbXwRQ_fQ,"Post Offices,Public Services & Government",Phoenix,"2901 E Greenway Rd
Phoenix, AZ 85032",33.6261489,-112.0193412,US Post Office,,True,3,3.5,AZ,business
XfgU_1_X8eVX8_CqofAeIQ,"Food,Donuts",Phoenix,"2340 W Bell Rd
Phoenix, AZ 85023",33.6400224,-112.1113493,Lamar's Donuts & Coffee,,True,34,4.0,AZ,business
OPD0ylXTFMTvQCuv0CFcpQ,"Churches,Religious Organizations",Phoenix,"1500 E Greenway Pkwy
Phoenix, AZ 85022",33.6384755,-112.0494094,Unity Church of Phoenix,,True,3,5.0,AZ,business
NFloHgUrC5kCTFybx_r-aw,"Food,Coffee & Tea",Scottsdale,"2865 N Scottsdale Rd
Scottsdale, AZ 85257",33.4803381,-111.9260246,Starbucks,,True,5,4.0,AZ,business
1-olreZavAIvmMefkZrWdQ,"Tires,Automotive",Mesa,"1947 S Greenfield Rd
Mesa, AZ 85206",33.3804092,-111.7394812,Discount Tire,,True,4,5.0,AZ,business
toaTvg00twp1w95tDuhU3Q,"Women's Clothing,Used, Vintage & Consignment,Fashion,Shopping",Glendale,"12230 N 51 Ave
Glendale, AZ 85304",33.5974329,-112.1686588,Switch It Clothing,,True,3,5.0,AZ,business
NJUY5eifxbMOSnnilQ-ayw,"Doctors,Health & Medical",Tempe,"5030 S Mill Ave
Tempe, AZ 85282",33.379261,-111.940552,Page Custis P MD,,True,3,1.0,AZ,business
5mmEIHQDQL92Z9jZpnjpig,"Art Supplies,Shopping,Arts & Crafts",Chandler,"3456 W Chandler Blvd
Chandler, AZ 85226",33.3057133,-111.901824,Hobby Lobby,,True,9,3.5,AZ,business
CTThyHPgQ6_g-G_5rgRA7A,"Plumbing,Home Services,Heating & Air Conditioning/HVAC",Phoenix,"2328 E Van Buren St
Phoenix, AZ 85006",33.452179,-112.03126,Empire Plumbing Corporation,,True,5,3.0,AZ,business
JmKgenzB37i3xcK0rJkDmQ,"Buffets,Chinese,Restaurants",Phoenix,"10605 N 43rd Ave
Phoenix, AZ 85029",33.58293,-112.1513854,Great Wall Buffet,,True,13,2.5,AZ,business
-iJZ-PEnOw2oVUBFfg5wJw,"Pet Groomers,Pet Services,Pets",Goodyear,"221 N Litchfield Road
Goodyear, AZ 85338",33.4483572,-112.3570612,Doggie Door,,True,3,3.5,AZ,business
hwy_8IrXgfzT4UaxAoUVxg,"Active Life,Golf",Phoenix,"7101 N Tatum Boulevard
Phoenix, AZ 85003",33.5637189,-111.9777407,Paradise Valley Country Club,,True,3,4.5,AZ,business
HN9bTcsjBh3fsOogkcv9Sw,"Shopping,Luggage",Chandler,"3111 W Chandler Blvd
Ste #1204
Chandler, AZ 85286",33.3022462,-111.897967,Travel Outfitters,,True,3,4.5,AZ,business
QMIR_VeLPSOp-d730i5mJA,"Desserts,Food,Caterers,Specialty Food,Event Planning & Services,Chocolatiers & Shops",Tempe,"5619 S Wilson St
Tempe, AZ 85283",33.372546,-111.948589,The Cocoa Palette,,True,10,3.5,AZ,business
FGCa6lW6f03rzJz0U3QESg,"Active Life,Tennis,Restaurants,Gyms,Fitness & Instruction",Scottsdale,"8225 E Indian Bend Rd
Scottsdale, AZ 85250",33.5383356,-111.9034104,Scottsdale Athletic Club,,True,4,3.5,AZ,business
xs1LHeJy78u-7taSEnQ2Yw,"Sushi Bars,Japanese,Restaurants",Phoenix,"215 E McKinley St
Ste 102
Phoenix, AZ 85004",33.4564268,-112.0704276,Moira Sushi,,True,156,3.5,AZ,business
JmVyyQe1FkqYVNqtyxBjhg,"Fast Food,Tex-Mex,Restaurants",Tempe,"1415 W Elliot Road
Tempe, AZ 85284",33.348661,-111.961173,Taco Bell,,True,5,2.5,AZ,business
_9h-jH3YOkAU9-2A-dy6YQ,"American (Traditional),Pizza,Salad,Restaurants",Mesa,"1656 S Alma School Rd
Mesa, AZ 85210",33.384734,-111.857879,Old Chicago,,True,43,3.0,AZ,business
Bsgzs2wyw04yT_-VeKMHwQ,"Hotels & Travel,Event Planning & Services,Hotels",Scottsdale,"8888 E Shea Blvd
Scottsdale, AZ 85260",33.583562,-111.890064,La Quinta,,True,7,3.5,AZ,business
e48Wa4YqFaMjMmN9iZ2G5Q,"Food,Coffee & Tea",Phoenix,"701 W McDowell Rd
Ste 100
Phoenix, AZ 85007",33.466112,-112.082949,Starbucks Coffee,,True,6,4.0,AZ,business
QQvzErQ8Ijdy3SyEmYVG7Q,"Korean,Japanese,Restaurants",Chandler,"1949 W Ray Rd
Chandler, AZ 85224",33.319395,-111.874965,Takamatsu Restaurant,,True,5,3.5,AZ,business
8cawvFrQoNAuiZ2RQjqY8A,"Movers,Home Cleaning,Handyman,Home Services",Chandler,"Chandler, AZ 85244",33.3046757,-111.8387038,Rent-A-Friend Labor Services,,True,3,5.0,AZ,business
JqEuOIuAlx_aRuWedSr9dg,"Arts & Entertainment,Music Venues,Bars,Nightlife,Lounges,American (New),Restaurants",Scottsdale,"4252 N Drinkwater Blvd
Scottsdale, AZ 85251",33.4973896,-111.9223075,Flight Lounge + Bistro,,False,9,3.5,AZ,business
_jaKAiZtJTCR7dOfv-Njsw,"Food,Do-It-Yourself Food,Ice Cream & Frozen Yogurt,Desserts",Chandler,"1949 W Ray Rd
Ste 27
Chandler, AZ 85224",33.319395,-111.874965,Swirl It Self Serve Froyo,,True,12,4.0,AZ,business
fRCZktDIBu9-uJ1wOYB3bA,"Asian Fusion,Restaurants",Chandler,"5040 Wild Horse Pass Blvd
Gila River Indian Casino Community
Chandler, AZ 85226",33.2815753507,-111.973588345,"Ling and Louie's Asian Bar and Grill, Wild Horse Pass",,True,27,3.5,AZ,business
XTe76gbHIFkPvHuaU4SS6w,"Pets,Pet Stores",Phoenix,"6052 N 16th St
Phoenix, AZ 85016",33.5250021,-112.0476741,Fins & Friends,,True,7,5.0,AZ,business
kfQwazj8vtdvYaFd1p4Gsw,"Bars,Burgers,Nightlife,Restaurants,Sports Bars,Pizza",Avondale,"1729 N Dysart Rd
Avondale, AZ 85392",33.467119,-112.3392713,Game Time,,True,3,4.5,AZ,business
CF42_qXkYWAoMn5yGI1gdA,Restaurants,Mesa,"4425 E McKellips Road
Mesa, AZ 85215",33.4518284,-111.7356247,Buffalo Wild Wings,,False,3,3.0,AZ,business
ZxnofBLKuMustNqSlFtW_A,"Health Markets,Food,Specialty Food",Chandler,"973 W Elliot Rd
Ste 2
Chandler, AZ 85225",33.3482338,-111.85699,Nature's Health Shoppe,,True,7,5.0,AZ,business
jNc_HINcNZx-jkh06R2YEQ,"Middle Eastern,Greek,Mediterranean,Restaurants",Glendale,"6530 W Happy Valley
Ste 114
Glendale, AZ 85310",33.7123136,-112.2012433,Ammos Mediterranean Grill,,True,7,4.0,AZ,business
no_FXjscklz1SEzM_XnVgw,"French,Restaurants",Scottsdale,"7216 E Shoeman Ln
Scottsdale, AZ 85251",33.501161,-111.925513,Petite Maison,,True,222,4.0,AZ,business
PfJ17JQJKsX9KHHEkkr6iQ,"Food,Donuts",Phoenix,"21705 N 19th Ave
Ste 118
Phoenix, AZ 85027",33.6797092,-112.0998714,Dunkin Donuts,,True,14,3.5,AZ,business
vjhOjeoKL_TGPXON6XDEsQ,"Chinese,Restaurants",Tempe,"818 W Broadway Rd Ste 101
Tempe, AZ 85282",33.407717,-111.950803,Hunan Express Chinese Delivery,,True,27,3.5,AZ,business
nWm5m-O88qprGsX4sjo0Uw,"Beauty & Spas,Nail Salons",Glendale,"5707 W Northern Ave
Glendale, AZ 85301",33.551452,-112.182342,Perfect Nails & Spa,,True,4,4.0,AZ,business
ST0fLT0ZDqKNUxeY0unV8A,Restaurants,Glendale,"5825 W Bell Road
Glendale, AZ 85308",33.638334,-112.18433,Pizza Hut,,True,3,1.5,AZ,business
xHI3saK0sAJEHeMK4IGVvg,"Hot Dogs,Food Stands,Restaurants",Phoenix,"Phoenix, AZ 85004",33.4528292,-112.0685027,Short Leash Dogs,,True,192,4.5,AZ,business
Uj59qeEbO1cls-M5EkvLxw,"Food,Specialty Food,Candy Stores,Ice Cream & Frozen Yogurt",Tempe,"3141 S McClintock Dr
Tempe, AZ 85282",33.3947699,-111.9088938,Water 'n Ice,,True,4,4.5,AZ,business
4QbseOOLfaL9RDIqjW4Nmw,"Home Decor,Shopping,Home Services,Home & Garden,Lighting Fixtures & Equipment,Furniture Stores",Scottsdale,"9020 E Indian Bend Rd
Scottsdale, AZ 85250",33.5388297,-111.8874099,Lamps Plus,,True,4,3.5,AZ,business
FLRJOfsVjRcUL01j60V-ZA,"Women's Clothing,Plus Size Fashion,Fashion,Shopping",Phoenix,"2073 E Camelback Rd
Phoenix, AZ 85016",33.5092809,-112.0372737,Nordstrom Rack,,True,9,4.5,AZ,business
yk4blU7jH3SzqEXnPh1ovw,"Plumbing,Home Services",Mesa,"650 S Sierra
Mesa, AZ 85204",33.403007,-111.795856,Paramount Plumbing,,True,5,5.0,AZ,business
zKFX8BVTWYZNa2vJ46UdmQ,"Shopping Centers,Shopping",Tempe,"5000 S Arizona Mills Cir
Tempe, AZ 85282",33.3852846,-111.964558,Arizona Mills,,True,120,3.0,AZ,business
6HzJOvPwMLLuGI4kYf4iZQ,"Japanese,Restaurants",Avondale,"10575 W. Indian School Rd. E-107
Avondale, AZ 85392",33.492985,-112.286067,Tep Grill To Go,,True,4,4.5,AZ,business
scr5gHaPC_36GtaCxmJEHA,"Food,Mexican,Restaurants",Phoenix,"2340 W Bell Rd
Phoenix, AZ 85023",33.6400224,-112.1113493,Caramba Fresh Mexican Food,,True,33,4.0,AZ,business
ky3kuTeqTUOU4CsZ_2_LzQ,"Hotels & Travel,Event Planning & Services,Hotels",Tempe,"1333 Rural Rd.
Tempe, AZ 85281",33.4130675,-111.9262713,Four Points by Sheraton Tempe,,True,15,3.0,AZ,business
0w3BMfywLZvPkkv3b6-wfg,"Auto Repair,Automotive",Phoenix,"17633 N Cave Creek Rd
Phoenix, AZ 85032",33.646829,-112.030675,Brake Masters,,True,4,4.0,AZ,business
vWVh4p_Hmk2Trvu1-Evvaw,"Pet Services,Pet Training,Pet Boarding/Pet Sitting,Pets",Glendale,"PO Box 1242
Glendale, AZ 85311",33.5389,-112.1854,Maverick Dog Training,,True,4,5.0,AZ,business
gPoL-14_EHOl2fwKpq5sDw,"Auto Repair,Automotive,Tires",Chandler,"4045 S Arizona Ave
Chandler, AZ 85248",33.246966,-111.840966,Fletcher's Tire & Auto Service,,True,5,3.0,AZ,business
0g_KFvnPIkA8ywTXPPeRCg,"Asian Fusion,Buffets,Chinese,Restaurants",Tempe,"9880 S Rural Rd
Tempe, AZ 85284",33.321976,-111.928947,Hong Kong Asian Diner,,True,15,4.0,AZ,business
WzbFGc_YmDeCuRWDrGCNKQ,"Fast Food,Sandwiches,Restaurants",Phoenix,"3400 E Sky Harbor Blvd
Phoenix, AZ 85034",33.435529,-112.0085884,Great Steak and Potato Co.,,True,9,2.0,AZ,business
suUFgdhYzKqmAXNHUfSuqA,"Local Services,Shipping Centers,Printing Services",Phoenix,"4040 E Thomas Road
Phoenix, AZ 85018",33.4805683,-111.9938057,FedEx Office Print & Ship Center,,True,9,3.0,AZ,business
lF1xl8uiYRSLCibhb31sew,"Bars,Gay Bars,Nightlife",Phoenix,"1560 E Osborn Rd
Phoenix, AZ 85014",33.4875882,-112.0486857,Plazma,,True,8,3.5,AZ,business
kgPjOtSeMd3CMdbnEmHbeQ,"Bars,American (New),Restaurants,Sports Bars,Nightlife",Scottsdale,"4425 N Saddlebag Trail
Scottsdale, AZ 85251",33.5013308,-111.9219316,Majerle's Sports Grill,,True,46,3.5,AZ,business
yOqbQmXXUYmgeBbimTbv2Q,"Books, Mags, Music & Video,Shopping,Bookstores",Tempe,"518 S Mill Ave
Tempe, AZ 85281",33.4252525,-111.9400606,Old Town Books,,True,7,4.5,AZ,business
Kw81yRTRez4_JfMdWty_Rg,"Arts & Entertainment,Festivals",Phoenix,"439 E Roosevelt St
Phoenix, AZ 85004",33.4586689,-112.0681765,Phoenix First Friday's,,True,6,4.0,AZ,business
hvG3fEf0My4xOQL_90MJmw,"Mexican,Restaurants",Mesa,"2853 S Sossaman Road
Mesa, AZ 85212",33.3635956,-111.6706659,Filiberto's,,True,4,3.5,AZ,business
QS-5IZLId92664NDi6y4Tg,Restaurants,Gilbert,"Gilbert, AZ 85233",33.3519301,-111.8210866,Native New Yorker Restaurant,,True,3,4.0,AZ,business
eSWEZVcsKBb3JDe3EfUR9w,"Music & DVDs,Books, Mags, Music & Video,Shopping",Phoenix,"800 N Central Ave
Phoenix, AZ 85004",33.4564905,-112.0739138,Circles Records & Tapes,,False,4,2.5,AZ,business
P-VUqVXFRZ_8-2e24C6O6w,"Pediatric Dentists,Health & Medical,Dentists,Orthodontists",Scottsdale,"6868 E Becker Ln
Ste 101
Scottsdale, AZ 85254",33.583821,-111.934196,Affiliated Pediatric Dentistry & Orthodontics P C,,True,4,5.0,AZ,business
R1ySBCVS2eQf-s0Z4ifIug,"Breakfast & Brunch,American (New),Restaurants",Gilbert,"397 S Gilbert Rd
Gilbert, AZ 85296",33.343131,-111.789408,The Gilbert House,,True,49,4.0,AZ,business
Wr-Gf_sTcN3nmruFO9TNIA,"Mexican,Restaurants",Mesa,"1052 W Brodway Rd
Mesa, AZ 85210",33.4077924,-111.85414,Taquitos Jalisco,,True,5,5.0,AZ,business
8aPTQeDYOMNEu907WfflCQ,"Breakfast & Brunch,Restaurants",Mesa,"1665 S Dobson Rd
Mesa, AZ 85202",33.3828617,-111.8749753,The Good Egg,,True,40,4.0,AZ,business
DK16Uy6c4YFVLViP8_r6qg,"Active Life,Gyms,Fitness & Instruction",Chandler,"1655 W Frye Road
Chandler, AZ 85224",33.2985895,-111.8700753,YMCA Chandler/Gilbert Family,,True,6,3.5,AZ,business
amQir2cEG2MV625L0dE8aQ,"Japanese,Restaurants",Chandler,"3235 W Ray Rd
Ste 5
Chandler, AZ 85226",33.3201965,-111.8977298,Yogis Grill,,True,22,4.0,AZ,business
4l3eeM1sOACwdJAz4UyIPQ,"Chinese,Restaurants",Phoenix,"3 S 2nd Street
Phoenix, AZ 85004",33.447091,-112.07149,China Inn,,True,3,2.0,AZ,business
p8wcgrdPG9cax1XHHrlJgA,"Department Stores,Fashion,Shopping",Phoenix,"4811 E Ray Rd
Phoenix, AZ 85044",33.317793,-111.978083,Ross Stores,,True,11,3.5,AZ,business
rOEWuLpnYJVvm4REIgXt7A,"Vietnamese,Chinese,Restaurants",Scottsdale,"8123 E Roosevelt St
Scottsdale, AZ 85257",33.458256,-111.907685,Dong Phuong Saigon Bowl,,True,16,3.5,AZ,business
OY76JYsWn1rhb6Te2BE5Rw,"Food,Ice Cream & Frozen Yogurt",Mesa,"1113 S Signal Butte Rd
Mesa, AZ 85208",33.3951,-111.597641,Yogurt Kingdom,,True,6,3.0,AZ,business
CbeUolLDSq5kZ-82UpDLPQ,"Active Life,Hiking",Phoenix,"North of Arizona Canal, West of 40th St
Phoenix, AZ 85018",33.5146350358,-111.998405457,Bat Cave,,True,3,4.0,AZ,business
GjvIDOEhdQB1oPrFeSpxBw,"American (Traditional),American (New),Restaurants",Phoenix,"18545 N Allied Way
Phoenix, AZ 85054",33.6530291,-111.9299045,Gordon Biersch,,True,57,3.5,AZ,business
aesdfSIJ3oVF0IGvDuZ8wQ,"Local Services,Pest Control",Phoenix,"Phoenix, AZ 85007",33.4462721,-112.0893682,House Doctor Exterminating,,True,18,5.0,AZ,business
W34RE9avBNLfkmiiZwPKiA,"Food,Department Stores,Grocery,Fashion,Shopping",Mesa,"5110 S Power Rd
Mesa, AZ 85212",33.3224512202,-111.689822674,SuperTarget,,True,9,4.5,AZ,business
6mXh6tfrwAP7VjSeRSaRzg,"Local Services,Dry Cleaning & Laundry",Surprise,"12751 W Bell Rd
Surprise, AZ 85374",33.6384018,-112.3344951,Suds Laundromat,,True,4,3.5,AZ,business
TnLIHcTv10_9HhQfuWTmyQ,"Hotels & Travel,Event Planning & Services,Hotels",Scottsdale,"6825 E 4th Street
Scottsdale, AZ 85251",33.489668,-111.933746,El Dorado Resort,,True,3,3.5,AZ,business
RRGRruNX4o6689EB48z3-A,"Steakhouses,Restaurants",Scottsdale,"5402 E Lincoln Dr
Scottsdale, AZ 85256",33.533525,-111.965872,BLT Steak,,True,105,4.0,AZ,business
7Dzlie2ESR74yXWZ0NClLg,"Hotels & Travel,Event Planning & Services,Hotels",Mesa,"1410 S. Country Club Drive
Mesa, AZ 85210",33.3890903,-111.84019,Quality Inn & Suites,,True,4,2.5,AZ,business
werWnE_3k8GYVaMuUcWw4g,"Active Life,Gyms,Trainers,Fitness & Instruction",Phoenix,"2020 N Central Ave
Phoenix, AZ 85004",33.470242,-112.074821,Central Park Square Athletic Club,,True,4,4.5,AZ,business
fOup98Vso87ERYQ_6eYmeQ,"Italian,Pizza,Restaurants",Scottsdale,"10433 N Scottsdale Rd
Scottsdale, AZ 85253",33.581586,-111.925693,NYPD Pizza,,True,39,3.0,AZ,business
gLYiL7Pywqp6AWWfK7Nnbg,"Auto Repair,Automotive,Oil Change Stations",Surprise,"13758 W Bell Rd
Surprise, AZ 85374",33.639413,-112.355343,Brake Masters,,True,3,4.5,AZ,business
GoWTsb8sGyJ026a3cbw03Q,"Mexican,Restaurants",Phoenix,"1821 W Southern Ave
Phoenix, AZ 85041",33.391906,-112.0973086,Vaqueros Carne Asada,,True,14,4.0,AZ,business
NAWY7I32ZsuAE74ixZakMg,"Doctors,Beauty & Spas,Hair Removal,Skin Care,Health & Medical,Laser Hair Removal,Dermatologists",Paradise Valley,"5206 N Scottsdale Rd
Paradise Valley, AZ 85253",33.513467,-111.9263751,Van Dyke Laser and Skin Care,,True,4,4.5,AZ,business
rp7X0MYQEQ4BtudkSOq7gw,"Fast Food,Sandwiches,Restaurants",Tempe,"2700 W Baseline Rd
Tempe, AZ 85283",33.3791269,-111.977079,Subway,,True,5,3.5,AZ,business
r6zT-YqmOtHg8BJT3LLzfg,"Steakhouses,Restaurants",Chandler,"1080 N. 54th Street
Chandler, AZ 85226",33.3213204,-111.9683535,Outback Steakhouse,,True,12,3.0,AZ,business
VLRmecRseHP8ZLljlp7CFw,"Shopping,Toy Stores",Scottsdale,"6990 E Shea Blvd
Ste 103
Scottsdale, AZ 85254",33.583163,-111.931007,Kidstop Toys & Books,,True,16,4.5,AZ,business
7SoGPn8dvce7A1aHdBOGLA,"Seafood,Mexican,Restaurants",Phoenix,"3220 E Thomas Rd
Phoenix, AZ 85018",33.480845,-112.011292,Mariscos Acapulco,,True,10,4.0,AZ,business
tJS-JB23Z5kpKpoxsPcYEw,"Local Services,Dry Cleaning & Laundry,Sewing & Alterations",Phoenix,"3136 E Thomas Rd
Phoenix, AZ 85016",33.4805081,-112.0135881,Thomas Cleaners & Tailors,,True,7,5.0,AZ,business
wWIK4pP8eTVRiTQIUQ6O9Q,"Pizza,Restaurants",Phoenix,"324 E Southern Ave
Phoenix, AZ 85040",33.3924669,-112.0694014,Domino's Pizza,,True,8,3.0,AZ,business
RZx2EgjYsl58VF4BexHplw,"Doctors,Health & Medical",Gilbert,"5656 S Power Rd
Ste 137
Gilbert, AZ 85295",33.313876,-111.68959,"Drs. Goodman & Partridge, OB/GYN",,True,3,3.5,AZ,business
4ic-c1LquBiT0IuvKXuEyw,"Barbeque,Restaurants",Scottsdale,"3348 Scottsdale Rd
Scottsdale, AZ 85251",33.4914417268,-111.926420331,Texas BBQ House,,False,19,3.5,AZ,business
sigCoDzoR85TlTnJxb7tqA,"Soul Food,Restaurants",Avondale,"725 N Central Avenue
Avondale, AZ 85323",33.4430156,-112.3492682,5395 West Soul Food Place,,False,4,4.0,AZ,business
nW_1gn19lMnS9IF1KlZ-aA,"Chinese,Restaurants",Phoenix,"777 E Thunderbird Rd
Phoenix, AZ 85022",33.607105,-112.063427,Pick Up Stix,,False,4,2.5,AZ,business
Oxgiv8PVn4RXth_bHSbB7A,"Restaurants,Gluten-Free,Italian",Cave Creek,"7171 E Cave Creek Rd
Cave Creek, AZ 85331",33.8273269,-111.924099,Alberto Italian Restaurant,,True,30,4.0,AZ,business
13ApBJpR1W7cke__9j74Bw,"Fast Food,Restaurants",Surprise,"15333 W Waddell Rd
Surprise, AZ 85379",33.609428,-112.39051,Jack in the Box,,True,6,3.0,AZ,business
DVYTS0ZLO-3ClAhMd99VYA,"American (Traditional),Restaurants",Phoenix,"1009 S 7th St
Phoenix, AZ 85034",33.4372675,-112.0648928,Chaka Chaka Urban Cuisine,,False,13,4.5,AZ,business
18X496TOlKunSiAnm6z1dg,"Food,Arts & Entertainment,Wineries",Florence,"1140 W Butte Ave
Florence, AZ 85132",33.0312852,-111.4019891,The Windmill Winery,,True,6,4.5,AZ,business
Hxw3hG8Efg6WXSa5oRJhrA,Food,Queen Creek,"21184 E Ocotillo Rd
Queen Creek, AZ 85242",33.2487064,-111.6261404,Panda Express,,True,5,3.0,AZ,business
6Lo25bdGe3qEdFLGygBsPw,"Active Life,Yoga,Fitness & Instruction",Phoenix,"802 W Osborn Rd
Ste 109
Phoenix, AZ 85013",33.487964,-112.084175,Equilibrium Studio,,False,5,5.0,AZ,business
W1Fop9T-u4RGuF36DtZ6ng,"Steakhouses,American (Traditional),Restaurants",Apache Junction,"6100 E Mining Camp St
Apache Junction, AZ 85119",33.450513,-111.48069,Dutchman's Hideout,,True,3,4.5,AZ,business
BrZnLTAxvIFb23-ntpWCAQ,"Arts & Crafts,Shopping",Scottsdale,"3933 N Brown Ave
Scottsdale, AZ 85251",33.493274,-111.9243129,Mexican Import,,True,5,4.0,AZ,business
Fo1ttGuJfqKkbUCBVSNxXg,"Tobacco Shops,Shopping",Glendale,"5932 W Bell Road
Glendale, AZ 85308",33.640488,-112.18688,Cigarillos,,True,3,4.5,AZ,business
nf6NV9rsHoLb4zcI01337A,"Food,Grocery",Tempe,"1835 E Guadalupe
Tempe, AZ 85283",33.362184,-111.909142,Fry's Food and Drug,,True,6,3.5,AZ,business
2nGQW91SE-2o5dX32kQ-tQ,"Tobacco Shops,Shopping",Phoenix,"708 E Virginia Ave
Phoenix, AZ 85007",33.476841,-112.064672,Butt Out,,True,5,5.0,AZ,business
Qo05fV2xk3_CAd8WdGbz9Q,"Japanese,Restaurants",Phoenix,"5340 W Buckeye Rd
Phoenix, AZ 85043",33.437482,-112.174813,Samurai Sam's Teriyaki Grill,,True,6,4.0,AZ,business
BcBxTyj09Wu-w0KA1QvKTA,"Arts & Entertainment,Performing Arts,Nightlife,Music Venues",Phoenix,"440 N 32nd St
Phoenix, AZ 85008",33.4544224,-112.0147669,Celebrity Theatre,,True,40,3.5,AZ,business
