,label,p_neg,p_pos,p_neu
531,neg,0.570470393981,0.429529606019,0.205880579646
532,pos,0.458316689265,0.541683310735,0.137747533509
533,pos,0.105547597088,0.894452402912,0.099108344899
534,neg,0.5451675467,0.4548324533,0.0918729664514
535,pos,0.404470193372,0.595529806628,0.0923468560142
536,neutral,0.49143683097,0.50856316903,0.605127329686
537,neg,0.544425504131,0.455574495869,0.393874661277
538,neg,0.564237569259,0.435762430741,0.179246458096
539,pos,0.181681172986,0.818318827014,0.081210210076
540,neutral,0.512716804839,0.487283195161,0.850052648894
541,pos,0.104899989892,0.895100010108,0.109240464846
542,pos,0.308141314907,0.691858685093,0.0977276302642
543,pos,0.132639451157,0.867360548843,0.0033155228948
544,neg,0.535653232217,0.464346767783,0.258599395424
545,pos,0.406408865762,0.593591134238,0.193238646929
546,pos,0.278994383794,0.721005616206,0.128172344964
547,pos,0.229329781761,0.770670218239,0.237894417331
548,pos,0.482458918734,0.517541081266,0.120652000029
549,neg,0.760338231254,0.239661768746,0.115417992607
550,pos,0.180561412545,0.819438587455,0.180567017106
551,neg,0.773864619965,0.226135380035,0.129622841251
552,neg,0.508458441019,0.491541558981,0.124273504556
553,neg,0.68440806213,0.31559193787,3.98138080324e-05
554,neutral,0.186128808248,0.813871191752,0.511495035537
555,neg,0.578993844519,0.421006155481,0.272225624392
556,neutral,0.384499830357,0.615500169643,0.80732281532
557,pos,0.210895794023,0.789104205977,0.189248830241
558,pos,0.416218208718,0.583781791282,0.394211452981
559,neutral,0.871435384478,0.128564615522,0.630373080181
560,neg,0.763071163464,0.236928836536,0.128608554573
561,neg,0.693872611553,0.306127388447,0.172323438316
562,pos,0.328452097926,0.671547902074,0.112999852304
563,neutral,0.665518425524,0.334481574476,0.861752878626
564,pos,0.393388175958,0.606611824042,0.150605025401
565,neg,0.813268182932,0.186731817068,0.0833641910236
566,neutral,0.510356878548,0.489643121452,0.620111350932
567,neg,0.723037015793,0.276962984207,0.150045556044
568,neg,0.681086872553,0.318913127447,0.154422849395
569,pos,0.252713897348,0.747286102652,0.102756896
570,pos,0.252013862886,0.747986137114,0.091451962933
571,neg,0.697461027863,0.302538972137,0.2232676195
572,pos,0.283326694577,0.716673305423,0.124338299033
573,pos,0.440115461067,0.559884538933,0.142616682116
574,pos,0.169927095085,0.830072904915,0.0964485961663
575,neutral,0.635536449391,0.364463550609,0.533798390565
576,neutral,0.298540582511,0.701459417489,0.519734991668
577,neutral,0.360620285277,0.639379714723,0.744754190554
578,neg,0.51312225244,0.48687774756,0.204094466407
579,neg,0.619770681695,0.380229318305,0.0883295238101
580,neutral,0.643700045006,0.356299954994,0.789639494176
581,pos,0.232684024731,0.767315975269,0.14757542865
582,neg,0.548303854063,0.451696145937,0.0843761392384
583,pos,0.407083183826,0.592916816174,0.0845106287875
584,neg,0.735160551116,0.264839448884,0.186622963576
585,pos,0.192644600854,0.807355399146,0.0436347122511
586,neg,0.571699428179,0.428300571821,0.143116574656
587,pos,0.114128417427,0.885871582573,0.288533434663
588,neg,0.874488957951,0.125511042049,0.133417296788
589,pos,0.302147873207,0.697852126793,0.0904942163708
590,neg,0.744928113331,0.255071886669,0.0981659690008
591,pos,0.176592360233,0.823407639767,0.0860868871216
592,pos,0.0904873399535,0.909512660047,0.0301241184329
593,pos,0.146685626711,0.853314373289,0.0801291612012
594,pos,0.156977715843,0.843022284157,0.0926357769776
595,neg,0.547478139096,0.452521860904,0.159156836445
596,neg,0.717244569505,0.282755430495,0.118429699466
597,neg,0.507677307477,0.492322692523,0.170535111125
598,pos,0.39291176878,0.60708823122,0.105879804894
599,pos,0.145267974755,0.854732025245,0.1194905143
600,pos,0.101492047315,0.898507952685,0.392537878915
601,pos,0.474162826901,0.525837173099,0.222618575852
602,neg,0.738209458177,0.261790541823,0.119374946079
603,pos,0.427802421552,0.572197578448,0.370103499203
604,neg,0.708803152379,0.291196847621,0.180586576503
605,pos,0.19683415492,0.80316584508,0.0884804311072
606,neg,0.873163728052,0.126836271948,0.204503748187
607,neg,0.513953172239,0.486046827761,0.0929425688374
608,pos,0.388165662156,0.611834337844,0.459775987964
609,neg,0.668861373368,0.331138626632,0.363652266475
610,pos,0.484847663672,0.515152336328,0.13875450669
611,neg,0.851839047266,0.148160952734,0.137116409224
612,neutral,0.317946125687,0.682053874313,0.681453293206
613,pos,0.392210015829,0.607789984171,0.119576744629
614,neg,0.845528160266,0.154471839734,0.184418217132
615,neg,0.530155738491,0.469844261509,0.111772557413
616,neg,0.760114186371,0.239885813629,0.1810335384
617,neutral,0.686826395007,0.313173604993,0.688714377526
618,pos,0.355596569072,0.644403430928,0.167051530129
619,pos,0.361201602728,0.638798397272,0.31395039506
620,pos,0.388856774099,0.611143225901,0.118422135435
621,pos,0.287084855517,0.712915144483,0.0804740555954
622,pos,0.445205286896,0.554794713104,0.110584997999
623,neg,0.709825605014,0.290174394986,0.0863709322864
624,pos,0.395833148162,0.604166851838,0.215577423587
625,neutral,0.607748564204,0.392251435796,0.519021649403
626,neg,0.562360769247,0.437639230753,0.110489489609
627,neutral,0.293643358316,0.706356641684,0.537161960942
628,pos,0.165197561245,0.834802438755,0.0740914293116
629,pos,0.364238277851,0.635761722149,0.147219610312
630,neg,0.51040842854,0.48959157146,0.0881809095341
631,pos,0.474121045294,0.525878954706,0.146924784359
632,neg,0.512579351791,0.487420648209,0.100468892739
633,pos,0.350290599232,0.649709400768,0.149383667193
634,neg,0.542206208149,0.457793791851,0.121104491405
635,neutral,0.674295544692,0.325704455308,0.755835911906
636,neg,0.511619050012,0.488380949988,0.117235449752
637,neg,0.777975567516,0.222024432484,0.104899244426
638,neg,0.507720955853,0.492279044147,0.167871187367
639,neutral,0.154053907631,0.845946092369,0.853764561592
640,pos,0.315617612227,0.684382387773,0.0574798955949
641,neutral,0.56943585819,0.43056414181,0.699594388255
642,pos,0.248850722727,0.751149277273,0.143002164918
643,pos,0.401508868319,0.598491131681,0.412926467767
644,pos,0.498797102581,0.501202897419,0.110703011129
645,neg,0.680446207169,0.319553792831,0.104731016364
646,neg,0.652447737841,0.347552262159,0.00670310951828
647,pos,0.441943828244,0.558056171756,0.152854203963
648,neg,0.604487010591,0.395512989409,0.0518526806291
649,pos,0.248594693872,0.751405306128,0.103749908543
650,pos,0.190333398683,0.809666601317,0.25243418725
651,pos,0.139751627,0.860248373,0.0945524601585
652,pos,0.370078926649,0.629921073351,0.205446636522
653,pos,0.432442199338,0.567557800662,0.133467822494
654,neg,0.525056116463,0.474943883537,0.0892665049465
655,neg,0.542381491765,0.457618508235,0.108007813464
656,neg,0.513919361143,0.486080638857,0.354646937818
657,neg,0.579838466216,0.420161533784,0.186971135658
658,pos,0.249811130273,0.750188869727,0.13867535772
659,pos,0.450973575153,0.549026424847,0.131498856595
660,neg,0.818092887996,0.181907112004,0.103390036199
661,pos,0.438687390368,0.561312609632,0.148778586345
662,neg,0.780666341328,0.219333658672,0.146037049075
663,pos,0.407691682842,0.592308317158,0.0820535194075
664,neutral,0.692011616765,0.307988383235,0.828118960693
665,neg,0.68195209079,0.31804790921,0.431308531163
666,neg,0.605026857181,0.394973142819,0.227969445506
667,neg,0.746335406564,0.253664593436,0.16646210458
668,pos,0.189086981672,0.810913018328,0.0932660155964
669,neg,0.582091713273,0.417908286727,0.115456076721
670,pos,0.156756222996,0.843243777004,0.15020723144
671,neg,0.619936833276,0.380063166724,0.170171340288
672,pos,0.389889477102,0.610110522898,0.109128148258
673,neg,0.555771557153,0.444228442847,0.130007624277
674,neg,0.60497610385,0.39502389615,0.175144100308
675,neg,0.700926505619,0.299073494381,0.110895590782
676,pos,0.484043999772,0.515956000228,0.16410553639
677,pos,0.423350980001,0.576649019999,0.15418080075
678,neg,0.732364130622,0.267635869378,0.352833306297
679,pos,0.264734127063,0.735265872937,0.0464935349909
680,pos,0.469690042508,0.530309957492,0.0815004670208
681,pos,0.499480599548,0.500519400452,0.118279202468
682,neg,0.529204169019,0.470795830981,0.0691018603439
683,pos,0.425593102479,0.574406897521,0.114980405822
684,pos,0.46974460837,0.53025539163,0.21005701315
685,pos,0.34820692937,0.65179307063,0.172540826667
686,neg,0.636896381082,0.363103618918,0.083775403187
687,neg,0.825494276689,0.174505723311,0.186770995716
688,neg,0.869388721267,0.130611278733,0.106757834664
689,pos,0.374254626492,0.625745373508,0.151759128203
690,neg,0.655762809603,0.344237190397,0.260842127252
691,pos,0.462100330327,0.537899669673,0.0921516919096
692,pos,0.410856507971,0.589143492029,0.381047013698
693,pos,0.297101374185,0.702898625815,0.236503621993
694,pos,0.325573221437,0.674426778563,0.144273194338
695,pos,0.3690148788,0.6309851212,0.185940110671
696,neg,0.62050493021,0.37949506979,0.436121378165
697,neg,0.695984470379,0.304015529621,0.166877837566
698,pos,0.422279079726,0.577720920274,0.39665736149
699,pos,0.464367417618,0.535632582382,0.128175455356
700,neg,0.684453405136,0.315546594864,0.190392547349
701,pos,0.354452609258,0.645547390742,0.109960091019
702,pos,0.386093536155,0.613906463845,0.119526631234
703,pos,0.32838015596,0.67161984404,0.168117676369
704,neg,0.540893239686,0.459106760314,0.285462857964
705,neg,0.559735056338,0.440264943662,0.176873118866
706,pos,0.370603037999,0.629396962001,0.114885068401
707,neg,0.80817394154,0.19182605846,0.477620345281
708,neg,0.54243068197,0.45756931803,0.188127247063
709,pos,0.400189772543,0.599810227457,0.112037786531
710,neg,0.757798768814,0.242201231186,0.164334372857
711,neg,0.534828849049,0.465171150951,0.0300717043549
712,pos,0.15520566516,0.84479433484,0.12427969093
713,neg,0.764455701979,0.235544298021,0.218173260329
714,neutral,0.879017068273,0.120982931727,0.758796957754
715,neg,0.56582439084,0.43417560916,0.143644667572
716,neg,0.654347490895,0.345652509105,0.228342190724
717,pos,0.15227325216,0.84772674784,0.0965560085759
718,neg,0.765523779729,0.234476220271,0.0397092562133
719,neg,0.586811392407,0.413188607593,0.110061416155
720,pos,0.118675472499,0.881324527501,0.40070879633
721,neg,0.761589046806,0.238410953194,0.243773018493
722,neutral,0.818256097849,0.181743902151,0.61281009699
723,neg,0.814812376432,0.185187623568,0.148873254617
724,neutral,0.711674146994,0.288325853006,0.817811134805
725,pos,0.333346965476,0.666653034524,0.151932230588
726,neg,0.827374402462,0.172625597538,0.132631660044
727,neutral,0.208539408453,0.791460591547,0.837572973466
728,pos,0.360698295334,0.639301704666,0.0147111132576
729,pos,0.163367460102,0.836632539898,0.19698413343
730,pos,0.46795304629,0.53204695371,0.143701356001
731,neutral,0.542302042269,0.457697957731,0.742011102204
732,pos,0.189520570023,0.810479429977,0.187572294421
733,neg,0.714742689486,0.285257310514,0.151390354661
734,neg,0.755744121338,0.244255878662,0.480295786234
735,pos,0.105613447867,0.894386552133,0.196182696777
736,neg,0.820296525735,0.179703474265,0.192792546044
737,pos,0.304142237315,0.695857762685,0.162646689889
738,pos,0.276580768367,0.723419231633,0.0882394097113
739,pos,0.370006615751,0.629993384249,0.081350553207
740,neutral,0.666634966855,0.333365033145,0.83310663133
741,pos,0.37694034283,0.62305965717,0.05857194113
742,neg,0.824493196862,0.175506803138,0.111309390094
743,pos,0.40623278745,0.59376721255,0.124030616273
744,pos,0.342504411399,0.657495588601,0.118992925051
745,neg,0.83844858207,0.16155141793,0.330791191376
746,neutral,0.477005744256,0.522994255744,0.793669018701
747,neutral,0.684683643813,0.315316356187,0.840687442774
748,pos,0.185914236447,0.814085763553,0.383078490377
749,neg,0.795990066814,0.204009933186,0.47193980172
750,neutral,0.584931687793,0.415068312207,0.646965781291
751,neg,0.649205667636,0.350794332364,0.174843690701
752,neg,0.665474845017,0.334525154983,0.0107012215316
753,neg,0.537268947,0.462731053,0.164633210865
754,pos,0.457069997985,0.542930002015,0.0736332687707
755,neg,0.63474446728,0.36525553272,0.10599079381
756,neutral,0.469278895254,0.530721104746,0.648109625403
757,neg,0.526510822532,0.473489177468,0.135612971963
758,pos,0.492781474954,0.507218525046,0.0523099984328
759,pos,0.340465438274,0.659534561726,0.144311708014
760,neg,0.724195729272,0.275804270728,0.161561731255
761,neg,0.611779053746,0.388220946254,0.125232623959
762,pos,0.194801337383,0.805198662617,0.190570761536
763,pos,0.437597838444,0.562402161556,0.112339624752
764,pos,0.309139910037,0.690860089963,0.142225210452
765,neg,0.600840203399,0.399159796601,0.115154522652
766,pos,0.416981034639,0.583018965361,0.121337638766
767,neg,0.647169470637,0.352830529363,0.170048542869
768,neg,0.867934122177,0.132065877823,0.172561499356
769,pos,0.477643074304,0.522356925696,0.0922617510073
770,neg,0.582363548837,0.417636451163,0.128136381012
771,neg,0.827159419751,0.172840580249,0.197274746828
772,neg,0.694622714574,0.305377285426,0.0968198495749
773,neg,0.76790347858,0.23209652142,0.0217813408623
774,neg,0.518936005179,0.481063994821,0.388114430105
775,neg,0.568690110367,0.431309889633,0.14472183122
776,neg,0.688103252709,0.311896747291,0.133618843395
777,neutral,0.447568760536,0.552431239464,0.602053507997
778,neg,0.644001100973,0.355998899027,0.0914851011683
779,neutral,0.10043389431,0.89956610569,0.665579607413
780,pos,0.166803496794,0.833196503206,0.0945839309767
781,neutral,0.667653980921,0.332346019079,0.500071779011
782,neutral,0.503740787548,0.496259212452,0.81069247009
783,neg,0.506437759679,0.493562240321,0.179455648665
784,pos,0.487295172274,0.512704827726,0.335223858857
785,pos,0.121190342324,0.878809657676,0.438495781631
786,pos,0.270637465007,0.729362534993,0.154418479724
787,neg,0.764906622097,0.235093377903,0.133941775965
788,neg,0.51224786363,0.48775213637,0.0842178017448
789,pos,0.499868128295,0.500131871705,0.422582090012
790,pos,0.253616325919,0.746383674081,0.000158108606871
791,pos,0.352122617074,0.647877382926,0.121729344555
792,pos,0.389537337152,0.610462662848,0.231020168353
793,neg,0.524688601689,0.475311398311,0.134492915875
794,neutral,0.0549451405606,0.945054859439,0.633072450503
795,neutral,0.663587781551,0.336412218449,0.593981454973
796,neg,0.726622263869,0.273377736131,0.142622329437
797,pos,0.271061952264,0.728938047736,0.102420452898
798,pos,0.307476139296,0.692523860704,0.295316856162
799,neutral,0.742038428722,0.257961571278,0.591107761661
800,pos,0.431633295736,0.568366704264,0.127557943009
801,pos,0.340102001715,0.659897998285,0.426111164013
802,neutral,0.731749308478,0.268250691522,0.761121890155
803,pos,0.3255559569,0.6744440431,0.243207455361
804,pos,0.429892939763,0.570107060237,0.135125858141
805,neg,0.600026883593,0.399973116407,0.117050033666
806,pos,0.443632255208,0.556367744792,0.0952874961501
807,neg,0.617319211016,0.382680788984,0.122035870191
808,pos,0.27630483855,0.72369516145,0.140798362477
809,pos,0.354328200399,0.645671799601,0.0894716293758
810,neg,0.721946247662,0.278053752338,0.207052431144
811,neg,0.626088894575,0.373911105425,0.422129473225
812,pos,0.380946887808,0.619053112192,0.141373492549
813,neg,0.749906175514,0.250093824486,0.184366878685
814,neutral,0.14663118644,0.85336881356,0.819304392146
815,neg,0.589709791483,0.410290208517,0.431801516009
816,neg,0.78661003835,0.21338996165,0.00271333917185
817,pos,0.353373722868,0.646626277132,0.0785090389806
818,neutral,0.59685549622,0.40314450378,0.659366109596
819,neg,0.687870125381,0.312129874619,0.139468005505
820,neg,0.8468676531,0.1531323469,0.191186505239
821,pos,0.118242520728,0.881757479272,0.0878139105767
822,neg,0.659887295095,0.340112704905,0.12623977827
823,pos,0.395635945198,0.604364054802,0.0590984202909
824,pos,0.439941399753,0.560058600247,0.119245024834
825,neg,0.551799245729,0.448200754271,0.0615780668512
826,pos,0.455106573508,0.544893426492,0.153839160817
827,neg,0.532113078221,0.467886921779,0.090355568445
828,pos,0.434166438026,0.565833561974,0.132082494629
829,pos,0.347291918107,0.652708081893,0.13814273684
830,pos,0.296576112202,0.703423887798,0.187814661409
831,pos,0.24523722743,0.75476277257,0.18484053745
832,pos,0.374582373443,0.625417626557,0.118045647013
833,pos,0.347138759874,0.652861240126,0.0996430116394
834,neg,0.764917771356,0.235082228644,0.102116641668
835,neg,0.684319861091,0.315680138909,0.120162737165
836,neutral,0.599595957503,0.400404042497,0.783132009472
837,pos,0.361163353772,0.638836646228,0.129652552355
838,neg,0.810934548471,0.189065451529,0.0794488785036
839,pos,0.221714618669,0.778285381331,0.408361416464
840,neg,0.532577720393,0.467422279607,0.489537449936
841,neg,0.668036132348,0.331963867652,0.0751743321964
842,neg,0.8111925301,0.1888074699,0.131739761007
843,neg,0.649966843976,0.350033156024,0.0374874297546
844,neg,0.817155359545,0.182844640455,0.403249483782
845,pos,0.493260974332,0.506739025668,0.0837891881385
846,pos,0.184362964002,0.815637035998,0.197957823685
847,neg,0.620782250318,0.379217749682,0.122623821308
848,pos,0.272726247606,0.727273752394,0.123458241092
849,pos,0.400080420932,0.599919579068,0.105832683968
850,pos,0.221581177196,0.778418822804,0.0603457660441
851,neg,0.862442871684,0.137557128316,0.165953004962
852,neg,0.594927505607,0.405072494393,0.185073065846
853,pos,0.338521328883,0.661478671117,0.109978074266
854,pos,0.207269444731,0.792730555269,0.0734455720579
855,neg,0.737222126372,0.262777873628,0.16175505646
856,pos,0.297478156043,0.702521843957,0.196594229243
857,pos,0.462699674241,0.537300325759,0.0990212112918
858,pos,0.119138957445,0.880861042555,0.0479674797583
859,pos,0.498839773482,0.501160226518,0.236701591759
860,neg,0.532572275708,0.467427724292,0.0807291154348
861,pos,0.489441511424,0.510558488576,0.419362457618
862,pos,0.220422040814,0.779577959186,0.135014176488
863,pos,0.254501387967,0.745498612033,0.442779072013
864,pos,0.330417579553,0.669582420447,0.131689264604
865,pos,0.389287996544,0.610712003456,0.0992864929754
866,neg,0.748734650797,0.251265349203,0.107222313718
867,pos,0.329791189202,0.670208810798,0.0625493953005
868,pos,0.445502077549,0.554497922451,0.115762563299
869,neg,0.56459120264,0.43540879736,0.0881137347844
870,pos,0.303449621582,0.696550378418,0.214261943386
871,pos,0.14413230782,0.85586769218,0.0715355292321
872,pos,0.490878230118,0.509121769882,0.0244035088866
873,pos,0.406153103719,0.593846896281,0.0912310345396
874,pos,0.499727014695,0.500272985305,0.312107044529
875,neg,0.544324981432,0.455675018568,0.105732589512
876,neg,0.5071400534,0.4928599466,0.21980154286
877,pos,0.296255538586,0.703744461414,0.480254146149
878,neg,0.642839986977,0.357160013023,0.170995139396
879,neutral,0.529201874159,0.470798125841,0.75784807092
880,pos,0.27644770747,0.72355229253,0.11421561041
881,pos,0.363087997381,0.636912002619,0.11006592043
882,neg,0.816167265779,0.183832734221,0.11752428079
883,pos,0.345029086234,0.654970913766,0.120355545368
884,neg,0.608808440292,0.391191559708,0.154136160559
885,neg,0.519647639605,0.480352360395,0.0826273589941
886,pos,0.404675064606,0.595324935394,0.159167103227
887,pos,0.297949920967,0.702050079033,0.110723358879
888,pos,0.260052510491,0.739947489509,0.138938798649
889,neutral,0.293532486129,0.706467513871,0.521896211935
890,neg,0.649325256054,0.350674743946,0.133821331562
891,neg,0.617557146633,0.382442853367,0.142639798552
892,pos,0.125213457952,0.874786542048,0.226692762993
893,pos,0.305857611138,0.694142388862,0.088311804729
894,pos,0.485686727314,0.514313272686,0.0980158756027
895,neg,0.697548632185,0.302451367815,0.147136950627
896,neg,0.512804258412,0.487195741588,0.0988192225339
897,neg,0.591984886564,0.408015113436,0.228092019509
898,pos,0.47444344294,0.52555655706,0.167837534986
899,neg,0.536280917213,0.463719082787,0.112426900585
900,pos,0.433090246042,0.566909753958,0.030644256658
901,pos,0.381968290973,0.618031709027,0.336311677067
902,neg,0.537276081621,0.462723918379,0.0720539038133
903,neg,0.591002154994,0.408997845006,0.152136039716
904,neg,0.664784003334,0.335215996666,0.0790143560881
905,neutral,0.365705561268,0.634294438732,0.751284150184
906,neg,0.548801544003,0.451198455997,0.0537808458321
907,pos,0.108333977103,0.891666022897,0.0934539348742
908,pos,0.450181664288,0.549818335712,0.118754103546
909,neg,0.828674405238,0.171325594762,0.0870909315044
910,pos,0.232657628229,0.767342371771,0.440182521802
911,pos,0.468003516728,0.531996483272,0.117907139848
912,neg,0.88733647223,0.11266352777,0.0932948851118
913,pos,0.405057383673,0.594942616327,0.133205924813
914,pos,0.282164564602,0.717835435398,0.14622550795
915,pos,0.243960627032,0.756039372968,0.0612751555463
916,neg,0.782411431454,0.217588568546,0.216161456711
917,neg,0.517340338776,0.482659661224,0.271972665741
918,neg,0.779172111109,0.220827888891,0.130977789366
919,pos,0.392664146173,0.607335853827,0.125745728636
920,neutral,0.33100663618,0.66899336382,0.707446391386
921,neg,0.645135826625,0.354864173375,0.163557822987
922,neg,0.604670682661,0.395329317339,0.104760870506
923,pos,0.309765320128,0.690234679872,0.14330186841
924,pos,0.331451800745,0.668548199255,0.123968646223
925,neg,0.50843312515,0.49156687485,0.135092175472
926,pos,0.322760983669,0.677239016331,0.402094572851
927,pos,0.121056210753,0.878943789247,0.447426944808
928,neg,0.823471790163,0.176528209837,0.275978312221
929,neg,0.617410257324,0.382589742676,0.156423610803
930,pos,0.121956188216,0.878043811784,0.319542029673
931,neg,0.595345580196,0.404654419804,0.470561686162
932,pos,0.344155790047,0.655844209953,0.469807350248
933,neg,0.799807475012,0.200192524988,0.158266499595
934,pos,0.0763074312216,0.923692568778,0.0922976544752
935,pos,0.360916650312,0.639083349688,0.480280850841
936,pos,0.429901624439,0.570098375561,0.301509775084
937,pos,0.46626243618,0.53373756382,0.129196460684
938,pos,0.364161241703,0.635838758297,0.125196767252
939,neutral,0.322229888211,0.677770111789,0.713294504797
940,pos,0.393680336155,0.606319663845,0.152855343705
941,pos,0.130152143595,0.869847856405,0.178594880066
942,neutral,0.674539639907,0.325460360093,0.518386436872
943,neg,0.769584646086,0.230415353914,0.168922847972
944,neutral,0.828802777985,0.171197222015,0.507882142965
945,neg,0.757101583407,0.242898416593,0.0394845343456
946,pos,0.113218990714,0.886781009286,0.150837740287
947,neg,0.626602818144,0.373397181856,0.157895395786
948,neg,0.837254907653,0.162745092347,0.180589068495
949,pos,0.456323323475,0.543676676525,0.0915266120522
950,neg,0.662212824892,0.337787175108,0.167403373711
951,pos,0.299565090724,0.700434909276,0.138387188059
952,pos,0.321860383764,0.678139616236,0.151087632839
953,pos,0.1606113313,0.8393886687,0.0670779457258
954,neg,0.602838478517,0.397161521483,0.0793356928201
955,neg,0.661769633106,0.338230366894,0.0715290009551
956,neg,0.530716031969,0.469283968031,0.0545320028395
957,pos,0.202554350075,0.797445649925,0.10195073846
958,pos,0.226886896676,0.773113103324,0.116918332056
959,pos,0.366474417084,0.633525582916,0.127569609434
960,neg,0.645015242744,0.354984757256,0.205703504237
961,neg,0.635074041144,0.364925958856,0.160939515262
962,neg,0.879586250837,0.120413749163,0.2119909521
963,pos,0.109655572076,0.890344427924,0.155954443959
964,pos,0.178313655655,0.821686344345,0.282961524014
965,neg,0.79156337717,0.20843662283,0.144790341323
966,pos,0.441815563914,0.558184436086,0.344828186794
967,neg,0.68179417701,0.31820582299,0.183842863488
968,neg,0.655677316548,0.344322683452,0.12977980729
969,pos,0.221538220643,0.778461779357,0.0739387011059
970,pos,0.369813712719,0.630186287281,0.101789162948
971,neg,0.851161025945,0.148838974055,0.173637989903
972,neutral,0.697875554177,0.302124445823,0.645493871943
973,pos,0.283632433773,0.716367566227,0.242185063044
974,pos,0.353014647046,0.646985352954,0.150853864669
975,neg,0.648826919114,0.351173080886,0.170961865911
976,neg,0.523694791116,0.476305208884,0.0267406128578
977,pos,0.368578577819,0.631421422181,0.144409011355
978,neg,0.5592141022,0.4407858978,0.142709096416
979,neg,0.601249306327,0.398750693673,0.103330691552
980,pos,0.48230640911,0.51769359089,0.0836449324456
981,neg,0.712020907772,0.287979092228,0.148937002846
982,neutral,0.310527613596,0.689472386404,0.658101279475
983,neg,0.840994587588,0.159005412412,0.173481724142
984,pos,0.340015549724,0.659984450276,0.102773481692
985,pos,0.465918611768,0.534081388232,0.155773270343
986,pos,0.457163638283,0.542836361717,0.146861506741
987,pos,0.483298159203,0.516701840797,0.4849279629
988,neg,0.707070082167,0.292929917833,0.298967092006
989,pos,0.384083544226,0.615916455774,0.196778723757
990,pos,0.444618678586,0.555381321414,0.114887696842
991,pos,0.146886017076,0.853113982924,0.259430932318
992,pos,0.349530566481,0.650469433519,0.113253981128
993,neutral,0.26368642379,0.73631357621,0.756493862687
994,neg,0.64928540432,0.35071459568,0.157599633554
995,neg,0.572642271436,0.427357728564,0.342231692176
996,pos,0.471831489142,0.528168510858,0.15025451914
997,neg,0.829184687754,0.170815312246,0.109877107619
998,pos,0.352493050664,0.647506949336,0.101736578016
999,pos,0.432973027013,0.567026972987,0.107427297331
1000,pos,0.155904884141,0.844095115859,0.151534341923
1001,neutral,0.434973133252,0.565026866748,0.53410972706
1002,neg,0.622264568578,0.377735431422,0.0490453682964
1003,neg,0.555982032977,0.444017967023,0.0420348789894
1004,neutral,0.267508394971,0.732491605029,0.54720551088
1005,pos,0.315849128203,0.684150871797,0.237621139418
1006,neg,0.503865704128,0.496134295872,0.148275465984
1007,pos,0.353350860616,0.646649139384,0.163881634529
1008,pos,0.296962836848,0.703037163152,0.125897104526
1009,neg,0.532966705928,0.467033294072,0.129531377965
1010,pos,0.448995316074,0.551004683926,0.163318345113
1011,pos,0.140842094848,0.859157905152,0.174438484785
1012,pos,0.432130451783,0.567869548217,0.0433168263709
1013,pos,0.358767309105,0.641232690895,0.15839540898
1014,pos,0.241114525364,0.758885474636,0.134064199165
1015,neg,0.525094562922,0.474905437078,0.126207139598
1016,pos,0.461940521488,0.538059478512,0.128473360472
1017,neg,0.563344730299,0.436655269701,0.138014026801
1018,neutral,0.468989034004,0.531010965996,0.732968508219
1019,pos,0.286197675385,0.713802324615,0.374303969423
1020,neutral,0.625484628345,0.374515371655,0.736038290434
1021,neg,0.862904109026,0.137095890974,0.107400516247
1022,neg,0.729279487547,0.270720512453,0.107757078365
1023,neg,0.738846471436,0.261153528564,0.179169533316
1024,neg,0.731854612502,0.268145387498,0.418525870177
1025,neg,0.855516211209,0.144483788791,0.447523871071
1026,pos,0.36964527802,0.63035472198,0.119747670785
1027,pos,0.44347970391,0.55652029609,0.0734238334594
1028,pos,0.184371814322,0.815628185678,0.18984996023
1029,neg,0.59860671726,0.40139328274,0.112619602679
1030,neg,0.666204128059,0.333795871941,0.248229957635
1031,neutral,0.664620748367,0.335379251633,0.633894049158
1032,pos,0.39588683881,0.60411316119,0.10418105094
1033,pos,0.259147509848,0.740852490152,0.125689560124
1034,neutral,0.402625775712,0.597374224288,0.583211218647
1035,pos,0.27471389085,0.72528610915,0.23290898228
1036,neg,0.771966205944,0.228033794056,0.0378638785237
1037,pos,0.488411666783,0.511588333217,0.322470767336
1038,neg,0.518824417989,0.481175582011,0.173465881734
1039,pos,0.179071182374,0.820928817626,0.0844383556325
1040,pos,0.106471845887,0.893528154113,0.123104864873
1041,pos,0.456639449739,0.543360550261,0.179741364866
1042,neg,0.553440107813,0.446559892187,0.13456281356
1043,neg,0.860340148624,0.139659851376,0.120785426699
1044,pos,0.227585731663,0.772414268337,0.0830907978328
1045,pos,0.173998643557,0.826001356443,0.422465811691
1046,neutral,0.092630432649,0.907369567351,0.542153240824
1047,neg,0.881766012557,0.118233987443,0.297553983397
1048,neg,0.764584027598,0.235415972402,0.156850085981
1049,pos,0.0810547619636,0.918945238036,0.102512030129
1050,pos,0.489995034299,0.510004965701,0.105335323426
1051,neg,0.655117905101,0.344882094899,0.23030203854
1052,pos,0.373144260896,0.626855739104,0.124449700595
1053,neutral,0.859036810252,0.140963189748,0.815141033556
1054,pos,0.328043835556,0.671956164444,0.420280729077
1055,pos,0.298468783096,0.701531216904,0.0860987385749
1056,neutral,0.0932287238341,0.906771276166,0.817234533525
1057,pos,0.359014491504,0.640985508496,0.114940397744
1058,pos,0.217026371888,0.782973628112,0.456840454811
1059,neg,0.527011329268,0.472988670732,0.149049875645
